Year,Month,Week,Season,City,Average Temperature (°C),Average Rainfall (mm),Average Humidity (%),Air Quality Index (AQI),Mosquito Density Index,Population Density (people per sq km),Dengue Cases Reported,Outbreak Risk Level,Latitude,Longitude,Month_Num
2023.0,January,2.0,Winter,Bhubaneswar,15.0,8.69,60.49,84.6,0.155,6000.0,0.0,Low,20.2961,85.8245,1
2023.0,January,2.0,Winter,Guwahati,18.89,6.57,65.19,108.6,0.169,7000.0,6.0,Low,26.1445,91.7362,1
2023.0,January,3.0,Winter,Delhi (NCT),18.41,1.52,55.24,205.9,0.0,11297.0,0.0,Low,28.7041,77.1025,1
2023.0,January,3.0,Winter,Mumbai,16.04,6.35,59.25,122.5,0.072,20400.0,0.0,Low,19.076,72.8777,1
2023.0,January,3.0,Winter,Kolkata,21.48,10.31,73.01,148.4,0.27,24000.0,13.0,Low,22.5726,88.3639,1
2023.0,January,3.0,Winter,Chennai,17.31,19.1,70.47,154.6,0.121,26000.0,13.0,Low,13.0827,80.2707,1
2023.0,January,3.0,Winter,Bengaluru,16.08,2.13,54.13,150.8,0.074,11700.0,0.0,Low,12.9716,77.7064,1
2023.0,January,3.0,Winter,Hyderabad,16.8,0.28,67.535,162.8,0.028,10000.0,43.0,Low,17.385,78.4867,1
2023.0,January,3.0,Winter,Pune,16.87,7.84,67.535,118.7,0.096,6000.0,43.0,Low,18.5204,73.8567,1
2023.0,January,3.0,Winter,Ahmedabad,15.48,14.58,61.41,96.8,0.051,12100.0,0.0,Low,23.0225,77.7064,1
2023.0,January,3.0,Winter,Jaipur,16.07,11.44,53.44,182.3,0.143,6000.0,0.0,Low,26.9124,75.7873,1
2023.0,January,3.0,Winter,Ahmedabad,15.0,7.34,53.07,174.8,0.084,17000.0,1.0,Low,26.8467,80.9462,1
2023.0,January,3.0,Winter,Ahmedabad,15.0,3.8,54.16,190.5,0.486,10000.0,5.0,Low,26.4499,80.3319,1
2023.0,January,3.0,Winter,Nagpur,26.75,10.9,55.18,80.5,0.191,9000.0,7.0,Low,21.1458,79.0882,1
2023.0,January,3.0,Winter,Indore,15.85,8.79,58.95,98.3,0.087,8500.0,0.0,Low,22.7196,75.8577,1
2023.0,January,3.0,Winter,Bhopal,16.67,8.16,57.92,97.6,0.131,2800.0,1.0,Low,23.2599,77.4126,1
2023.0,January,3.0,Winter,Surat,15.73,24.37,66.73,118.8,0.204,17000.0,7.0,Low,21.1702,72.8311,1
2023.0,January,3.0,Winter,Vadodara (Baroda),19.25,8.53,55.69,116.9,0.048,7500.0,0.0,Low,22.3072,73.1812,1
2023.0,January,3.0,Winter,Nashik,18.83,9.87,53.32,113.7,0.042,4000.0,43.0,Low,19.9975,73.7898,1
2023.0,January,3.0,Winter,Ludhiana,15.0,0.78,42.32,217.3,0.026,10000.0,0.0,Low,30.901,75.8573,1
2023.0,January,3.0,Winter,Agra,17.02,10.57,54.56,229.4,0.059,8500.0,2.0,Low,27.1767,77.7064,1
2023.0,January,3.0,Winter,Meerut,15.08,11.61,45.83,216.4,0.486,12000.0,0.0,Low,28.9845,77.7064,1
2023.0,January,3.0,Winter,Ahmedabad,17.17,12.68,62.06,111.3,0.111,7800.0,1.0,Low,16.5062,80.648,1
2023.0,January,3.0,Winter,Ranchi,17.17,3.51,62.97,66.7,0.1,6000.0,5.0,Low,23.3441,85.3096,1
2023.0,January,3.0,Winter,Patna,20.48,13.62,47.49,101.7,0.168,21000.0,1.0,Low,25.5941,85.1376,1
2023.0,January,3.0,Winter,Visakhapatnam,17.36,20.02,68.19,102.2,0.218,6500.0,1.0,Low,17.6868,83.2185,1
2023.0,January,3.0,Winter,Coimbatore,15.11,13.32,54.02,110.1,0.079,8500.0,8.0,Low,11.0168,76.9558,1
2023.0,January,3.0,Winter,Madurai,16.88,5.02,49.79,92.9,0.071,7000.0,0.0,Low,9.9252,78.1198,1
2023.0,January,3.0,Winter,Thiruvananthapuram (Trivandrum),18.68,2.44,67.09,77.8,0.032,5000.0,0.0,Low,22.3072,76.9366,1
2023.0,January,3.0,Winter,Kochi (Cochin),26.75,17.97,62.23,105.1,0.177,9000.0,0.0,Low,9.9312,76.2673,1
2023.0,January,3.0,Winter,Bhubaneswar,21.51,9.81,54.85,143.5,0.337,6000.0,3.0,Low,20.2961,85.8245,1
2023.0,January,3.0,Winter,Guwahati,15.2,2.82,56.79,73.6,0.008,7000.0,0.0,Low,26.1445,91.7362,1
2023.0,January,3.0,Winter,Delhi (NCT),16.54,0.49,49.65,200.5,0.019,11297.0,0.0,Low,28.7041,77.1025,1
2023.0,January,4.0,Winter,Mumbai,16.92,11.94,60.48,141.5,0.186,20400.0,43.0,Low,19.076,72.8777,1
2023.0,January,4.0,Winter,Kolkata,18.34,13.22,73.48,130.3,0.156,24000.0,1.0,Low,22.5726,88.3639,1
2023.0,January,4.0,Winter,Chennai,15.0,23.28,69.68,130.8,0.106,26000.0,0.0,Low,13.0827,80.2707,1
2023.0,January,4.0,Winter,Bengaluru,15.31,8.4,54.49,132.7,0.016,8500.0,1.0,Low,12.9716,77.5946,1
2023.0,January,4.0,Winter,Hyderabad,20.51,3.36,46.36,127.7,0.105,10000.0,43.0,Low,17.385,78.4867,1
2023.0,January,4.0,Winter,Pune,15.11,6.42,56.64,87.2,0.053,6000.0,0.0,Low,18.5204,73.8567,1
2023.0,January,4.0,Winter,Ahmedabad,17.75,12.7,56.67,100.9,0.186,12100.0,3.0,Low,23.0225,72.5714,1
2023.0,January,4.0,Winter,Jaipur,16.42,2.79,54.32,188.5,0.105,6000.0,0.0,Low,26.9124,75.7873,1
2023.0,January,4.0,Winter,Lucknow,26.75,8.89,48.72,182.2,0.0,17000.0,0.0,Low,26.8467,80.9462,1
2023.0,January,4.0,Winter,Kanpur,16.84,9.64,45.97,218.9,0.0,10000.0,0.0,Low,26.4499,80.3319,1
2023.0,January,4.0,Winter,Nagpur,15.0,13.84,56.76,102.6,0.075,9000.0,4.0,Low,21.1458,77.7064,1
2023.0,January,4.0,Winter,Indore,26.75,4.99,60.26,93.1,0.486,8500.0,2.0,Low,22.7196,75.8577,1
2023.0,January,4.0,Winter,Bhopal,18.42,9.76,67.535,142.7,0.081,2800.0,1.0,Low,23.2599,77.4126,1
2023.0,January,4.0,Winter,Surat,18.29,14.71,59.46,118.9,0.14,17000.0,43.0,Low,21.1702,72.8311,1
2023.0,January,4.0,Winter,Vadodara (Baroda),17.37,17.97,67.535,126.9,0.087,7500.0,3.0,Low,22.3072,73.1812,1
2023.0,January,4.0,Winter,Nashik,18.58,14.93,47.94,100.5,0.158,4000.0,0.0,Low,19.9975,73.7898,1
2023.0,January,4.0,Winter,Ludhiana,15.0,14.28,53.56,181.4,0.017,10000.0,0.0,Low,30.901,75.8573,1
2023.0,January,4.0,Winter,Agra,17.8,15.06,50.08,113.7,0.098,8500.0,0.0,Low,27.1767,78.0081,1
2023.0,January,4.0,Winter,Meerut,15.0,9.32,48.34,205.1,0.034,12000.0,0.0,Low,28.9845,77.7064,1
2023.0,January,4.0,Winter,Vijayawada,19.86,6.27,52.34,113.7,0.176,7800.0,2.0,Low,22.3072,80.648,1
2023.0,January,4.0,Winter,Ranchi,17.98,11.37,52.09,86.5,0.091,8500.0,0.0,Low,23.3441,85.3096,1
2023.0,January,4.0,Winter,Patna,15.65,13.68,52.05,133.9,0.122,21000.0,0.0,Low,25.5941,85.1376,1
2023.0,January,4.0,Winter,Visakhapatnam,18.11,14.18,67.19,108.7,0.09,6500.0,0.0,Low,22.3072,83.2185,1
2023.0,January,4.0,Winter,Coimbatore,17.38,15.51,57.54,94.9,0.093,8500.0,0.0,Low,11.0168,76.9558,1
2023.0,January,4.0,Winter,Ahmedabad,15.0,12.92,60.02,134.1,0.101,7000.0,1.0,Low,9.9252,78.1198,1
2023.0,January,4.0,Winter,Ahmedabad,17.21,21.37,66.85,113.7,0.08,5000.0,0.0,Low,8.5241,76.9366,1
2023.0,January,4.0,Winter,Ahmedabad,15.0,21.16,65.66,80.2,0.261,9000.0,3.0,Low,9.9312,76.2673,1
2023.0,January,4.0,Winter,Bhubaneswar,17.84,2.83,65.65,113.4,0.177,6000.0,43.0,Low,20.2961,85.8245,1
2023.0,January,4.0,Winter,Guwahati,15.0,3.89,57.83,91.9,0.099,7000.0,1.0,Low,26.1445,91.7362,1
2023.0,January,5.0,Winter,Delhi (NCT),15.0,1.42,53.62,196.1,0.033,11297.0,1.0,Low,28.7041,77.1025,1
2023.0,January,5.0,Winter,Mumbai,16.84,15.56,66.97,129.4,0.134,20400.0,4.0,Low,19.076,72.8777,1
2023.0,January,5.0,Winter,Ahmedabad,19.17,15.44,75.65,121.0,0.275,8500.0,13.0,Low,22.5726,88.3639,1
2023.0,January,5.0,Winter,Chennai,26.75,-1.13,67.79,165.3,0.486,26000.0,3.0,Low,13.0827,80.2707,1
2023.0,January,5.0,Winter,Bengaluru,15.54,5.49,61.02,141.0,0.111,8500.0,0.0,Low,12.9716,77.7064,1
2023.0,January,5.0,Winter,Hyderabad,15.07,12.4,54.34,138.4,0.486,10000.0,1.0,Low,17.385,78.4867,1
2023.0,January,5.0,Winter,Pune,18.05,4.86,60.9,62.6,0.146,6000.0,0.0,Low,18.5204,73.8567,1
2023.0,January,5.0,Winter,Ahmedabad,18.16,1.01,52.53,158.3,0.024,8500.0,0.0,Low,23.0225,72.5714,1
2023.0,January,5.0,Winter,Jaipur,15.0,8.36,53.55,192.5,0.023,6000.0,1.0,Low,26.9124,75.7873,1
2023.0,January,5.0,Winter,Lucknow,15.0,1.94,46.3,216.6,0.094,17000.0,6.0,Low,26.8467,80.9462,1
2023.0,January,5.0,Winter,Kanpur,16.94,11.95,47.48,217.6,0.062,10000.0,4.0,Low,26.4499,80.3319,1
2023.0,January,5.0,Winter,Nagpur,16.77,4.09,60.4,88.9,0.158,9000.0,3.0,Low,21.1458,79.0882,1
2023.0,January,5.0,Winter,Indore,15.0,1.83,58.73,92.2,0.034,8500.0,0.0,Low,22.7196,75.8577,1
2023.0,January,5.0,Winter,Ahmedabad,15.0,16.84,55.83,127.3,0.104,2800.0,0.0,Low,23.2599,77.4126,1
2023.0,January,5.0,Winter,Surat,18.29,11.34,60.88,102.5,0.073,17000.0,0.0,Low,21.1702,72.8311,1
2023.0,January,5.0,Winter,Vadodara (Baroda),18.98,13.68,49.79,117.5,0.094,7500.0,0.0,Low,22.3072,73.1812,1
2023.0,January,5.0,Winter,Nashik,16.07,12.57,51.96,50.0,0.04,4000.0,0.0,Low,19.9975,73.7898,1
2023.0,January,5.0,Winter,Ludhiana,15.0,8.27,47.58,148.6,0.054,10000.0,0.0,Low,30.901,75.8573,1
2023.0,January,5.0,Winter,Agra,16.5,-0.82,50.09,197.7,0.063,8500.0,0.0,Low,27.1767,78.0081,1
2023.0,January,5.0,Winter,Meerut,26.75,6.03,50.26,188.5,0.027,12000.0,5.0,Low,28.9845,77.7064,1
2023.0,January,5.0,Winter,Vijayawada,16.8,7.43,55.26,107.1,0.113,7800.0,0.0,Low,16.5062,80.648,1
2023.0,January,5.0,Winter,Ranchi,17.69,14.06,54.01,119.4,0.124,6000.0,0.0,Low,23.3441,85.3096,1
2023.0,January,5.0,Winter,Patna,18.78,1.47,60.51,125.4,0.057,21000.0,1.0,Low,22.3072,85.1376,1
2023.0,January,5.0,Winter,Visakhapatnam,15.0,2.01,69.2,77.5,0.089,6500.0,0.0,Low,17.6868,83.2185,1
2023.0,January,5.0,Winter,Coimbatore,17.52,13.37,58.55,106.8,0.108,8500.0,2.0,Low,22.3072,76.9558,1
2023.0,January,5.0,Winter,Madurai,19.75,13.68,54.53,93.9,0.177,7000.0,0.0,Low,9.9252,78.1198,1
2023.0,January,5.0,Winter,Thiruvananthapuram (Trivandrum),17.52,16.03,65.39,88.1,0.163,8500.0,43.0,Low,8.5241,76.9366,1
2023.0,January,5.0,Winter,Kochi (Cochin),15.5,14.56,63.37,119.1,0.112,9000.0,3.0,Low,9.9312,76.2673,1
2023.0,January,5.0,Winter,Bhubaneswar,17.59,10.45,67.535,114.9,0.162,6000.0,3.0,Low,20.2961,85.8245,1
2023.0,January,5.0,Winter,Guwahati,18.15,6.98,62.09,102.4,0.219,7000.0,1.0,Low,26.1445,91.7362,1
2023.0,February,6.0,Winter,Delhi (NCT),16.62,10.1,51.37,236.1,0.023,11297.0,0.0,Low,28.7041,77.1025,2
2023.0,February,6.0,Winter,Mumbai,16.08,22.3,68.15,128.1,0.119,20400.0,0.0,Low,19.076,72.8777,2
2023.0,February,6.0,Winter,Kolkata,16.44,19.67,63.5,145.0,0.159,24000.0,7.0,Low,22.5726,88.3639,2
2023.0,February,6.0,Winter,Chennai,16.1,4.71,67.535,165.1,0.07,26000.0,0.0,Low,13.0827,80.2707,2
2023.0,February,6.0,Winter,Bengaluru,15.0,17.86,59.78,121.5,0.26,11700.0,1.0,Low,12.9716,77.5946,2
2023.0,January,6.0,Winter,Hyderabad,18.16,13.6,53.47,138.5,0.102,10000.0,1.0,Low,17.385,78.4867,1
2023.0,February,6.0,Winter,Pune,15.0,2.92,60.87,62.2,0.075,6000.0,0.0,Low,18.5204,73.8567,2
2023.0,February,6.0,Winter,Ahmedabad,16.63,2.29,58.77,108.4,0.091,12100.0,2.0,Low,23.0225,72.5714,2
2023.0,February,6.0,Winter,Jaipur,15.3,17.47,53.56,192.1,0.154,6000.0,0.0,Low,26.9124,75.7873,2
2023.0,February,6.0,Winter,Lucknow,16.14,9.76,48.27,214.3,0.081,17000.0,43.0,Low,26.8467,80.9462,2
2023.0,February,6.0,Winter,Kanpur,16.6,8.42,67.535,113.7,0.06,10000.0,3.0,Low,26.4499,80.3319,2
2023.0,February,6.0,Winter,Nagpur,17.61,1.97,67.535,121.3,0.012,9000.0,0.0,Low,22.3072,79.0882,2
2023.0,February,6.0,Winter,Indore,17.03,8.55,62.96,56.3,0.141,8500.0,0.0,Low,22.7196,77.7064,2
2023.0,February,6.0,Winter,Bhopal,20.9,13.68,60.02,117.4,0.183,2800.0,4.0,Low,23.2599,77.4126,2
2023.0,February,6.0,Winter,Surat,16.08,1.66,61.29,133.7,0.078,17000.0,0.0,Low,21.1702,72.8311,2
2023.0,February,6.0,Winter,Vadodara (Baroda),15.69,2.4,58.07,93.7,0.486,7500.0,0.0,Low,22.3072,73.1812,2
2023.0,February,6.0,Winter,Nashik,15.0,12.96,67.535,113.7,0.123,8500.0,0.0,Low,22.3072,73.7898,2
2023.0,February,6.0,Winter,Ludhiana,15.36,1.65,50.33,227.4,0.104,10000.0,2.0,Low,30.901,75.8573,2
2023.0,February,6.0,Winter,Agra,21.11,13.67,41.36,224.2,0.206,8500.0,0.0,Low,27.1767,78.0081,2
2023.0,February,6.0,Winter,Meerut,16.32,6.84,51.39,176.0,0.016,12000.0,0.0,Low,28.9845,77.7064,2
2023.0,February,6.0,Winter,Vijayawada,15.7,8.33,53.2,105.4,0.486,7800.0,1.0,Low,16.5062,80.648,2
2023.0,February,6.0,Winter,Ranchi,20.28,6.25,56.4,100.2,0.188,6000.0,3.0,Low,23.3441,85.3096,2
2023.0,February,6.0,Winter,Patna,21.22,3.1,59.74,106.0,0.117,21000.0,0.0,Low,25.5941,85.1376,2
2023.0,February,6.0,Winter,Visakhapatnam,17.12,5.86,66.91,108.7,0.141,6500.0,0.0,Low,17.6868,83.2185,2
2023.0,February,6.0,Winter,Coimbatore,19.99,-0.32,56.22,70.7,0.122,8500.0,0.0,Low,22.3072,76.9558,2
2023.0,February,6.0,Winter,Madurai,15.0,13.93,53.96,86.9,0.07,7000.0,43.0,Low,9.9252,78.1198,2
2023.0,February,6.0,Winter,Thiruvananthapuram (Trivandrum),17.95,22.94,65.32,97.3,0.148,5000.0,0.0,Low,8.5241,76.9366,2
2023.0,February,6.0,Winter,Kochi (Cochin),16.18,18.37,66.48,115.9,0.174,9000.0,1.0,Low,9.9312,76.2673,2
2023.0,February,6.0,Winter,Bhubaneswar,17.37,6.2,60.57,108.9,0.142,6000.0,1.0,Low,20.2961,85.8245,2
2023.0,February,6.0,Winter,Guwahati,16.32,8.32,69.86,94.8,0.169,7000.0,2.0,Low,26.1445,91.7362,2
2023.0,February,7.0,Winter,Delhi (NCT),16.79,8.04,51.87,167.6,0.05,11297.0,0.0,Low,28.7041,77.1025,2
2023.0,February,7.0,Winter,Mumbai,15.36,-0.84,60.61,158.4,0.065,20400.0,1.0,Low,19.076,72.8777,2
2023.0,February,7.0,Winter,Kolkata,15.1,7.27,72.02,123.6,0.241,24000.0,16.0,Low,22.5726,88.3639,2
2023.0,February,7.0,Winter,Chennai,16.24,11.16,71.48,99.2,0.194,26000.0,7.0,Low,13.0827,80.2707,2
2023.0,February,7.0,Winter,Bengaluru,16.52,12.85,59.83,128.5,0.083,11700.0,1.0,Low,12.9716,77.5946,2
2023.0,February,7.0,Winter,Hyderabad,23.52,12.11,60.62,118.5,0.346,8500.0,6.0,Low,17.385,78.4867,2
2023.0,February,7.0,Winter,Pune,18.8,5.02,54.64,65.4,0.054,6000.0,0.0,Low,18.5204,73.8567,2
2023.0,February,7.0,Winter,Ahmedabad,18.05,2.21,52.76,90.2,0.1,12100.0,1.0,Low,23.0225,72.5714,2
2023.0,February,7.0,Winter,Jaipur,16.13,4.24,57.98,174.2,0.065,6000.0,43.0,Low,26.9124,75.7873,2
2023.0,February,7.0,Winter,Lucknow,15.0,8.5,50.62,170.2,0.055,17000.0,19.0,Low,26.8467,80.9462,2
2023.0,January,7.0,Winter,Kanpur,16.18,15.58,52.52,230.4,0.055,10000.0,3.0,Low,26.4499,80.3319,1
2023.0,February,7.0,Winter,Nagpur,17.83,15.48,53.03,145.3,0.084,9000.0,43.0,Low,21.1458,79.0882,2
2023.0,February,7.0,Winter,Indore,18.12,13.68,55.57,110.6,0.04,8500.0,0.0,Low,22.7196,75.8577,2
2023.0,February,7.0,Winter,Ahmedabad,21.27,11.67,63.1,137.9,0.325,8500.0,0.0,Low,23.2599,77.4126,2
2023.0,February,7.0,Winter,Surat,16.28,16.57,68.51,125.7,0.192,17000.0,4.0,Low,21.1702,72.8311,2
2023.0,February,7.0,Winter,Vadodara (Baroda),15.0,10.92,54.29,127.0,0.004,7500.0,0.0,Low,22.3072,73.1812,2
2023.0,February,7.0,Winter,Nashik,19.17,0.95,54.78,105.8,0.107,4000.0,0.0,Low,19.9975,73.7898,2
2023.0,February,7.0,Winter,Ludhiana,17.12,7.51,57.31,207.7,0.087,10000.0,0.0,Low,30.901,75.8573,2
2023.0,February,7.0,Winter,Agra,17.33,5.32,52.1,212.6,0.105,8500.0,7.0,Low,27.1767,78.0081,2
2023.0,February,7.0,Winter,Meerut,15.0,13.68,51.18,213.2,0.04,12000.0,0.0,Low,28.9845,77.7064,2
2023.0,February,7.0,Winter,Vijayawada,17.3,13.68,55.39,68.9,0.106,7800.0,1.0,Low,22.3072,80.648,2
2023.0,February,7.0,Winter,Ranchi,15.0,8.83,58.19,95.3,0.068,6000.0,0.0,Low,23.3441,85.3096,2
2023.0,February,7.0,Winter,Patna,16.67,5.53,57.74,134.5,0.106,21000.0,5.0,Low,25.5941,85.1376,2
2023.0,February,7.0,Winter,Visakhapatnam,15.0,13.18,58.98,143.5,0.101,6500.0,0.0,Low,17.6868,83.2185,2
2023.0,February,7.0,Winter,Ahmedabad,15.0,13.14,46.83,67.5,0.177,8500.0,2.0,Low,11.0168,76.9558,2
2023.0,January,7.0,Winter,Madurai,26.75,10.19,51.89,109.9,0.486,7000.0,0.0,Low,9.9252,78.1198,1
2023.0,February,7.0,Winter,Thiruvananthapuram (Trivandrum),17.16,19.39,64.71,124.8,0.155,5000.0,0.0,Low,22.3072,76.9366,2
2023.0,February,7.0,Winter,Kochi (Cochin),16.38,9.45,64.57,100.4,0.108,9000.0,0.0,Low,9.9312,76.2673,2
2023.0,February,7.0,Winter,Bhubaneswar,18.12,8.39,64.18,53.2,0.169,6000.0,1.0,Low,20.2961,85.8245,2
2023.0,February,7.0,Winter,Guwahati,16.32,0.77,57.85,60.8,0.049,7000.0,0.0,Low,26.1445,91.7362,2
2023.0,February,8.0,Winter,Delhi (NCT),15.0,6.23,67.535,209.0,0.018,11297.0,1.0,Low,28.7041,77.1025,2
2023.0,February,8.0,Winter,Mumbai,15.0,23.38,64.35,134.9,0.168,20400.0,43.0,Low,22.3072,72.8777,2
2023.0,February,8.0,Winter,Kolkata,15.0,15.61,67.535,113.7,0.194,24000.0,8.0,Low,22.5726,88.3639,2
2023.0,February,8.0,Winter,Chennai,16.11,13.4,72.57,156.8,0.193,26000.0,19.0,Low,13.0827,80.2707,2
2023.0,February,8.0,Winter,Bengaluru,16.94,5.43,54.37,147.8,0.486,11700.0,0.0,Low,12.9716,77.5946,2
2023.0,February,8.0,Winter,Hyderabad,15.0,-1.42,52.29,113.7,0.08,10000.0,1.0,Low,17.385,78.4867,2
2023.0,February,8.0,Winter,Pune,15.0,1.82,60.31,113.7,0.038,6000.0,0.0,Low,18.5204,73.8567,2
2023.0,February,8.0,Winter,Ahmedabad,17.59,8.7,67.535,138.0,0.486,12100.0,0.0,Low,23.0225,72.5714,2
2023.0,February,8.0,Winter,Jaipur,15.0,14.37,55.3,188.5,0.039,6000.0,1.0,Low,26.9124,75.7873,2
2023.0,February,8.0,Winter,Lucknow,16.71,4.94,60.32,208.1,0.124,17000.0,6.0,Low,26.8467,80.9462,2
2023.0,February,8.0,Winter,Kanpur,15.0,7.44,57.84,188.2,0.104,10000.0,1.0,Low,26.4499,80.3319,2
2023.0,February,8.0,Winter,Nagpur,17.36,10.87,57.16,103.6,0.118,9000.0,0.0,Low,21.1458,79.0882,2
2023.0,February,8.0,Winter,Ahmedabad,15.0,14.53,59.29,114.9,0.089,8500.0,13.0,Low,22.7196,75.8577,2
2023.0,February,8.0,Winter,Bhopal,18.84,-0.1,50.96,107.8,0.113,2800.0,0.0,Low,23.2599,77.4126,2
2023.0,February,8.0,Winter,Surat,15.0,22.23,70.09,107.0,0.208,17000.0,43.0,Low,21.1702,72.8311,2
2023.0,February,8.0,Winter,Vadodara (Baroda),17.29,2.91,60.73,96.3,0.014,7500.0,1.0,Low,22.3072,73.1812,2
2023.0,February,8.0,Winter,Nashik,15.0,-1.17,49.33,92.2,0.0,4000.0,0.0,Low,19.9975,73.7898,2
2023.0,February,8.0,Winter,Ludhiana,19.2,-2.52,50.89,170.6,0.079,10000.0,0.0,Low,30.901,75.8573,2
2023.0,February,8.0,Winter,Agra,15.48,8.91,48.86,200.6,0.04,8500.0,0.0,Low,27.1767,78.0081,2
2023.0,February,8.0,Winter,Meerut,15.94,7.25,48.19,199.3,0.0,12000.0,0.0,Low,28.9845,77.7064,2
2023.0,February,8.0,Winter,Vijayawada,16.08,7.01,58.19,110.3,0.077,7800.0,1.0,Low,16.5062,80.648,2
2023.0,February,8.0,Winter,Ranchi,18.14,16.57,59.46,104.9,0.486,6000.0,0.0,Low,23.3441,85.3096,2
2023.0,February,8.0,Winter,Patna,17.63,17.15,54.97,155.4,0.146,21000.0,4.0,Low,25.5941,85.1376,2
2023.0,February,8.0,Winter,Visakhapatnam,15.96,9.32,68.11,73.4,0.144,6500.0,0.0,Low,17.6868,83.2185,2
2023.0,February,8.0,Winter,Coimbatore,15.19,5.49,55.06,80.3,0.019,8500.0,0.0,Low,11.0168,76.9558,2
2023.0,February,8.0,Winter,Madurai,15.0,13.68,67.535,106.4,0.075,8500.0,0.0,Low,9.9252,78.1198,2
2023.0,February,8.0,Winter,Thiruvananthapuram (Trivandrum),19.15,3.05,58.73,151.1,0.16,5000.0,2.0,Low,8.5241,76.9366,2
2023.0,February,8.0,Winter,Kochi (Cochin),16.34,23.28,73.54,86.2,0.218,9000.0,1.0,Low,9.9312,76.2673,2
2023.0,February,8.0,Winter,Bhubaneswar,15.99,12.35,69.97,112.0,0.204,6000.0,0.0,Low,20.2961,85.8245,2
2023.0,February,8.0,Winter,Guwahati,15.0,14.55,70.81,73.6,0.238,7000.0,6.0,Low,26.1445,91.7362,2
2023.0,February,9.0,Winter,Delhi (NCT),16.46,12.7,51.85,253.6,0.019,11297.0,0.0,Low,28.7041,77.1025,2
2023.0,February,9.0,Winter,Mumbai,17.64,8.69,69.7,150.2,0.144,20400.0,11.0,Low,19.076,72.8777,2
2023.0,February,9.0,Winter,Kolkata,16.59,3.01,69.7,147.9,0.103,24000.0,5.0,Low,22.5726,88.3639,2
2023.0,February,9.0,Winter,Chennai,17.48,16.72,64.94,154.5,0.159,26000.0,9.0,Low,13.0827,80.2707,2
2023.0,February,9.0,Winter,Bengaluru,15.62,-0.51,67.535,166.8,0.084,11700.0,0.0,Low,12.9716,77.5946,2
2023.0,February,9.0,Winter,Ahmedabad,26.75,8.56,58.69,113.7,0.119,10000.0,11.0,Low,17.385,78.4867,2
2023.0,February,9.0,Winter,Pune,16.43,2.53,62.14,144.6,0.036,6000.0,0.0,Low,18.5204,73.8567,2
2023.0,February,9.0,Winter,Ahmedabad,20.47,13.68,52.58,109.0,0.296,12100.0,1.0,Low,23.0225,72.5714,2
2023.0,February,9.0,Winter,Jaipur,15.0,15.43,51.64,211.0,0.486,6000.0,5.0,Low,26.9124,75.7873,2
2023.0,February,9.0,Winter,Lucknow,16.75,8.85,49.3,194.1,0.092,17000.0,19.0,Low,26.8467,80.9462,2
2023.0,January,9.0,Winter,Kanpur,15.68,6.81,51.86,251.4,0.138,10000.0,2.0,Low,26.4499,80.3319,1
2023.0,February,9.0,Winter,Nagpur,15.28,15.02,50.77,84.7,0.096,9000.0,3.0,Low,21.1458,79.0882,2
2023.0,January,9.0,Winter,Indore,16.93,14.16,59.84,84.6,0.135,8500.0,3.0,Low,22.7196,75.8577,1
2023.0,February,9.0,Winter,Bhopal,15.14,2.76,58.09,102.5,0.027,8500.0,0.0,Low,23.2599,77.4126,2
2023.0,February,9.0,Winter,Surat,16.99,15.85,67.87,131.8,0.136,17000.0,7.0,Low,21.1702,72.8311,2
2023.0,January,9.0,Winter,Vadodara (Baroda),16.75,6.75,61.78,118.8,0.052,7500.0,0.0,Low,22.3072,73.1812,1
2023.0,February,9.0,Winter,Nashik,17.3,1.16,49.28,102.4,0.0,4000.0,0.0,Low,19.9975,73.7898,2
2023.0,February,9.0,Winter,Ludhiana,17.8,3.49,48.23,198.6,0.026,10000.0,0.0,Low,30.901,75.8573,2
2023.0,January,9.0,Winter,Agra,19.56,4.1,52.74,168.7,0.067,8500.0,3.0,Low,27.1767,77.7064,1
2023.0,February,9.0,Winter,Meerut,26.75,12.69,53.19,200.4,0.106,12000.0,1.0,Low,28.9845,77.7064,2
2023.0,February,9.0,Winter,Vijayawada,15.0,15.12,60.41,113.0,0.133,7800.0,0.0,Low,16.5062,80.648,2
2023.0,February,9.0,Winter,Ranchi,17.63,8.73,52.67,87.3,0.0,6000.0,0.0,Low,23.3441,85.3096,2
2023.0,February,9.0,Winter,Patna,19.15,4.8,57.77,152.3,0.192,21000.0,3.0,Low,25.5941,85.1376,2
2023.0,February,9.0,Winter,Visakhapatnam,18.68,11.55,61.24,135.7,0.162,6500.0,2.0,Low,17.6868,83.2185,2
2023.0,February,9.0,Winter,Coimbatore,16.81,6.48,51.76,140.4,0.126,8500.0,0.0,Low,11.0168,76.9558,2
2023.0,February,9.0,Winter,Madurai,18.15,12.37,61.8,78.1,0.112,7000.0,0.0,Low,9.9252,77.7064,2
2023.0,February,9.0,Winter,Thiruvananthapuram (Trivandrum),17.42,11.56,64.85,100.3,0.138,5000.0,0.0,Low,8.5241,76.9366,2
2023.0,February,9.0,Winter,Kochi (Cochin),15.0,7.53,67.75,99.4,0.092,9000.0,0.0,Low,9.9312,76.2673,2
2023.0,February,9.0,Winter,Bhubaneswar,15.0,7.44,62.02,105.9,0.045,6000.0,1.0,Low,20.2961,77.7064,2
